COMMUNE;DEPT;CODE POSTAL;LAT;LON
Sogny-aux-Moulins;51;51520;48.896;4.39
Sogny-en-l'Angle;51;51340;48.817;4.808
Soizy-aux-Bois;51;51120;48.81;3.729
Somme-Bionne;51;51800;49.088;4.717
Sommepy-Tahure;51;51600;49.243;4.592
Sommesous;51;51320;48.734;4.213
Somme-Suippe;51;51600;49.119;4.589
Somme-Tourbe;51;51600;49.098;4.66
Somme-Vesle;51;51460;48.992;4.614
Somme-Yèvre;51;51330;48.944;4.741
Sompuis;51;51320;48.686;4.376
Somsois;51;51290;48.606;4.497
Songy;51;51240;48.793;4.472
Souain-Perthes-lès-Hurlus;51;51600;49.187;4.574
Soudé;51;51320;48.729;4.305
Soudron;51;51320;48.833;4.199
Soulanges;51;51300;48.788;4.555
Soulières;51;51130;48.904;3.934
Suippes;51;51600;49.125;4.526
Suizy-le-Franc;51;51270;48.954;3.73
Taissy;51;51500;49.204;4.082
Talus-Saint-Prix;51;51270;48.832;3.743
Val de Livre;51;51150;49.09;4.096
Thaas;51;51230;48.639;3.872
Thibie;51;51510;48.918;4.21
Thiéblemont-Farémont;51;51300;48.693;4.73
Thil;51;51220;49.318;3.965
Thillois;51;51370;49.259;3.945
Le Thoult-Trosnay;51;51210;48.862;3.684
Val-de-Vesle;51;51360;49.184;4.228
Tilloy-et-Bellay;51;51460;49.029;4.631
Tinqueux;51;51430;49.25;3.988
Togny-aux-Bœufs;51;51240;48.847;4.421
Tours-sur-Marne;51;51150;49.052;4.129
Tramery;51;51170;49.223;3.801
Trécon;51;51130;48.867;4.088
Tréfols;51;51210;48.795;3.499
Trépail;51;51380;49.109;4.182
Treslon;51;51140;49.242;3.827
Trigny;51;51140;49.298;3.89
Trois-Fontaines-l'Abbaye;51;51340;48.711;4.954
Trois-Puits;51;51500;49.206;4.039
Troissy;51;51700;49.073;3.702
Unchair;51;51170;49.287;3.746
Vadenay;51;51400;49.084;4.416
Valmy;51;51800;49.078;4.763
Vanault-le-Châtel;51;51330;48.866;4.705
Vanault-les-Dames;51;51340;48.842;4.783
Vandeuil;51;51140;49.282;3.794
Vandières;51;51700;49.114;3.725
Vassimont-et-Chapelaine;51;51320;48.76;4.14
Vatry;51;51320;48.824;4.242
Vauchamps;51;51210;48.881;3.626
Vauciennes;51;51480;49.051;3.881
Vauclerc;51;51300;48.707;4.674
Vaudemange;51;51380;49.088;4.244
Vaudesincourt;51;51600;49.217;4.383
Vavray-le-Grand;51;51300;48.794;4.705
Vavray-le-Petit;51;51300;48.808;4.716
Vélye;51;51130;48.892;4.138
Ventelay;51;51140;49.342;3.799
Venteuil;51;51480;49.089;3.841
Verdon;51;51210;48.95;3.621
Vernancourt;51;51330;48.852;4.832
Verneuil;51;51700;49.102;3.671
Verrières;51;51800;49.061;4.901
Vert-Toulon;51;51130;48.848;3.907
Blancs-Coteaux;51;51130;48.908;3.98
Verzenay;51;51360;49.164;4.143
Verzy;51;51380;49.144;4.161
Vésigneul-sur-Marne;51;51240;48.877;4.468
La Veuve;51;51520;49.037;4.334
Le Vézier;51;51210;48.803;3.452
Le Vieil-Dampierre;51;51330;48.983;4.925
Vienne-la-Ville;51;51800;49.164;4.854
Vienne-le-Château;51;51800;49.196;4.925
Ville-Dommange;51;51390;49.205;3.938
Ville-en-Selve;51;51500;49.123;4.079
Ville-en-Tardenois;51;51170;49.178;3.798
Villeneuve-la-Lionne;51;51310;48.77;3.436
La Villeneuve-lès-Charleville;51;51120;48.797;3.709
Villeneuve-Renneville-Chevigny;51;51130;48.919;4.062
Villeneuve-Saint-Vistre-et-Villevotte;51;51120;48.638;3.761
Villers-Allerand;51;51500;49.163;4.018
Villers-aux-Bois;51;51130;48.935;3.93
Villers-aux-Nœuds;51;51500;49.192;3.993
Villers-en-Argonne;51;51800;49.018;4.94
Villers-Franqueux;51;51220;49.33;3.95
Villers-le-Château;51;51510;48.939;4.263
Villers-le-Sec;51;51250;48.82;4.856
Villers-Marmery;51;51380;49.13;4.199
Villeseneux;51;51130;48.844;4.144
La Ville-sous-Orbais;51;51270;48.965;3.677
Ville-sur-Tourbe;51;51800;49.198;4.786
Villevenard;51;51270;48.832;3.796
Villiers-aux-Corneilles;51;51260;48.575;3.677
Vinay;51;51530;49.013;3.899
Vincelles;51;51700;49.096;3.639
Vindey;51;51120;48.7;3.709
Virginy;51;51800;49.167;4.759
Vitry-en-Perthois;51;51300;48.748;4.62
Vitry-la-Ville;51;51240;48.835;4.433
Vitry-le-François;51;51300;48.728;4.592
Voilemont;51;51800;49.043;4.801
Vouarces;51;51260;48.593;3.891
Vouillers;51;51340;48.686;4.844
Vouzy;51;51130;48.917;4.108
Vraux;51;51150;49.034;4.245
Vrigny;51;51390;49.238;3.917
Vroil;51;51330;48.85;4.91
Wargemoulin-Hurlus;51;51800;49.16;4.663
Warmeriville;51;51110;49.349;4.238
Witry-lès-Reims;51;51420;49.297;4.112
Magenta;51;51530;49.056;3.966
Ageville;52;52340;48.112;5.338
Aigremont;52;52400;48.013;5.726
Aillianville;52;52700;48.333;5.483
Aingoulaincourt;52;52230;48.456;5.277
Aizanville;52;52120;48.112;4.895
Allichamps;52;52130;48.564;4.886
Ambonville;52;52110;48.314;5.011
Andelot-Blancheville;52;52700;48.236;5.286
Andilly-en-Bassigny;52;52360;47.928;5.52
Annéville-la-Prairie;52;52310;48.201;5.088
Annonville;52;52230;48.386;5.27
Anrosey;52;52500;47.845;5.661
Aprey;52;52250;47.771;5.199
Arbigny-sous-Varennes;52;52500;47.861;5.611
Arbot;52;52160;47.847;5.017
Arc-en-Barrois;52;52210;47.948;5.022
Arnancourt;52;52110;48.349;4.914
Attancourt;52;52130;48.535;4.944
Aubepierre-sur-Aube;52;52210;47.91;4.95
Auberive;52;52160;47.779;5.107
Audeloncourt;52;52240;48.116;5.533
Aujeurres;52;52190;47.739;5.173
Aulnoy-sur-Aube;52;52160;47.831;5.034
Autigny-le-Grand;52;52300;48.472;5.149
Autigny-le-Petit;52;52300;48.482;5.152
Autreville-sur-la-Renne;52;52120;48.126;4.977
Avrecourt;52;52140;47.967;5.535
Bailly-aux-Forges;52;52130;48.454;4.906
Baissey;52;52250;47.749;5.25
Bannes;52;52360;47.901;5.392
Bassoncourt;52;52240;48.073;5.557
Baudrecourt;52;52110;48.395;4.968
Bay-sur-Aube;52;52160;47.824;5.06
Beauchemin;52;52260;47.918;5.248
Belmont;52;52500;47.72;5.555
Roches-Bettaincourt;52;52270;48.297;5.258
Bettancourt-la-Ferrée;52;52100;48.656;4.973
Beurville;52;52110;48.316;4.861
Biesles;52;52340;48.103;5.286
Bize;52;52500;47.84;5.636
Blaisy;52;52330;48.173;5.011
Blécourt;52;52300;48.38;5.082
Blessonville;52;52120;48.058;5.013
Blumeray;52;52110;48.354;4.864
Bologne;52;52310;48.199;5.142
Bonnecourt;52;52360;47.954;5.481
Bourbonne-les-Bains;52;52400;47.944;5.742
Bourdons-sur-Rognon;52;52700;48.176;5.339
Bourg;52;52200;47.796;5.313
Bourg-Sainte-Marie;52;52150;48.186;5.554
Bourmont-entre-Meuse-et-Mouzon;52;52150;48.205;5.601
Bouzancourt;52;52110;48.316;4.95
Brachay;52;52110;48.382;5.036
Brainville-sur-Meuse;52;52150;48.175;5.592
Braux-le-Châtel;52;52120;48.105;4.939
Brennes;52;52200;47.798;5.283
Brethenay;52;52000;48.157;5.136
Breuvannes-en-Bassigny;52;52240;48.085;5.61
Briaucourt;52;52700;48.208;5.196
Bricon;52;52120;48.086;4.986
Brousseval;52;52130;48.491;4.977
Bugnières;52;52210;47.961;5.089
Champsevraine;52;52500;47.764;5.527
Busson;52;52700;48.332;5.345
Buxières-lès-Clefmont;52;52240;48.09;5.46
Buxières-lès-Villiers;52;52000;48.102;5.027
Ceffonds;52;52220;48.442;4.748
Celles-en-Bassigny;52;52360;47.912;5.552
Celsoy;52;52600;47.863;5.492
Cerisières;52;52320;48.309;5.079
Chalancey;52;52160;47.677;5.136
Chalindrey;52;52600;47.793;5.443
Vals-des-Tilles;52;52160;47.694;5.082
Chalvraines;52;52700;48.23;5.502
Chambroncourt;52;52700;48.352;5.4
Chamouilley;52;52410;48.608;5.051
Champigneulles-en-Bassigny;52;52150;48.129;5.629
Champigny-lès-Langres;52;52200;47.895;5.347
Champigny-sous-Varennes;52;52400;47.872;5.629
Chancenay;52;52100;48.675;4.98
Changey;52;52360;47.926;5.384
Chanoy;52;52260;47.921;5.284
Chantraines;52;52700;48.216;5.242
Charmes;52;52360;47.92;5.354
Charmes-en-l'Angle;52;52110;48.359;4.997
Charmes-la-Grande;52;52110;48.384;4.996
Chassigny;52;52190;47.718;5.382
Châteauvillain;52;52120;48.029;4.932
Chatenay-Mâcheron;52;52200;47.856;5.389
Chatenay-Vaudin;52;52360;47.851;5.449
Chatonrupt-Sommermont;52;52300;48.472;5.1
Chaudenay;52;52600;47.822;5.501
Chauffourt;52;52140;47.973;5.436
Chaumont;52;52000;48.098;5.141
Chaumont-la-Ville;52;52150;48.145;5.65
Chevillon;52;52170;48.531;5.144
Chézeaux;52;52400;47.88;5.672
Chamarandes-Choignes;52;52000;48.102;5.19
Choilley-Dardenay;52;52190;47.661;5.366
Choiseul;52;52240;48.053;5.572
Cirey-lès-Mareilles;52;52700;48.197;5.298
Cirey-sur-Blaise;52;52110;48.334;4.936
Cirfontaines-en-Azois;52;52370;48.105;4.863
Cirfontaines-en-Ornois;52;52230;48.453;5.39
Clefmont;52;52240;48.114;5.492
Clinchamp;52;52700;48.195;5.45
Cohons;52;52600;47.787;5.342
Coiffy-le-Bas;52;52400;47.909;5.66
Coiffy-le-Haut;52;52400;47.901;5.692
Colmier-le-Bas;52;52160;47.772;4.94
Colmier-le-Haut;52;52160;47.786;4.988
Colombey les Deux Églises;52;52330;48.246;4.92
Condes;52;52000;48.142;5.143
Consigny;52;52700;48.165;5.411
Coublanc;52;52500;47.694;5.449
Coupray;52;52210;47.977;4.94
Courcelles-en-Montagne;52;52200;47.842;5.215
Courcelles-sur-Blaise;52;52110;48.413;4.941
Cour-l'Évêque;52;52210;47.977;4.982
Culmont;52;52600;47.829;5.443
Curel;52;52300;48.498;5.146
Curmont;52;52330;48.256;4.952
Cusey;52;52190;47.625;5.353
Cuves;52;52240;48.095;5.434
Daillancourt;52;52110;48.297;4.937
Daillecourt;52;52240;48.073;5.508
Dammartin-sur-Meuse;52;52140;47.98;5.586
Dampierre;52;52360;47.958;5.4
Damrémont;52;52400;47.949;5.641
Dancevoir;52;52210;47.934;4.88
Darmannes;52;52700;48.168;5.223
Dinteville;52;52120;48.038;4.807
Domblain;52;52130;48.466;5.002
Dommarien;52;52190;47.689;5.353
Dommartin-le-Franc;52;52110;48.425;4.952
Dommartin-le-Saint-Père;52;52110;48.401;4.914
Domremy-Landéville;52;52270;48.359;5.253
Doncourt-sur-Meuse;52;52150;48.14;5.585
Donjeux;52;52300;48.353;5.162
Doulaincourt-Saucourt;52;52270;48.315;5.204
Doulevant-le-Château;52;52110;48.371;4.917
Doulevant-le-Petit;52;52130;48.45;4.951
Échenay;52;52230;48.464;5.312
Éclaron-Braucourt-Sainte-Livière;52;52290;48.575;4.832
Ecot-la-Combe;52;52700;48.208;5.397
Effincourt;52;52300;48.494;5.263
Enfonvelle;52;52400;47.919;5.866
Épizon;52;52230;48.378;5.332
Le Val-d'Esnoms;52;52190;47.69;5.217
Esnouveaux;52;52340;48.133;5.349
Euffigneix;52;52000;48.129;5.044
Eurville-Bienville;52;52410;48.578;5.03
Farincourt;52;52500;47.697;5.681
Faverolles;52;52260;47.954;5.226
Fayl-Billot;52;52500;47.787;5.605
Fays;52;52130;48.475;5.038
Ferrière-et-Lafolie;52;52300;48.399;5.075
Flagey;52;52250;47.787;5.245
Flammerécourt;52;52110;48.36;5.045
Fontaines-sur-Marne;52;52170;48.558;5.116
Forcey;52;52700;48.151;5.369
Foulain;52;52000;48.022;5.167
Frampas;52;52220;48.52;4.833
Frécourt;52;52360;47.949;5.453
Fresnes-sur-Apance;52;52400;47.94;5.834
Froncles;52;52320;48.3;5.14
Fronville;52;52300;48.401;5.134
Genevrières;52;52500;47.723;5.603
La Genevroye;52;52320;48.277;5.056
Germaines;52;52160;47.799;5.028
Germainvilliers;52;52150;48.115;5.64
Germay;52;52230;48.408;5.371
Germisay;52;52230;48.391;5.369
Giey-sur-Aujon;52;52210;47.906;5.055
Gillancourt;52;52330;48.154;4.997
Gillaumé;52;52230;48.469;5.346
Gilley;52;52500;47.69;5.633
Graffigny-Chemin;52;52150;48.169;5.646
Grandchamp;52;52600;47.723;5.446
Grenant;52;52500;47.708;5.494
Gudmont-Villiers;52;52320;48.336;5.121
Guindrecourt-aux-Ormes;52;52300;48.455;5.04
Guindrecourt-sur-Blaise;52;52330;48.298;4.98
Guyonvelle;52;52400;47.859;5.709
Hâcourt;52;52150;48.158;5.581
Hallignicourt;52;52100;48.648;4.871
Harréville-les-Chanteurs;52;52150;48.267;5.621
Heuilley-le-Grand;52;52600;47.752;5.396
Haute-Amance;52;52600;47.845;5.534
Huilliécourt;52;52150;48.16;5.533
Humbécourt;52;52290;48.58;4.922
Humberville;52;52700;48.292;5.38
Humes-Jorquenay;52;52200;47.904;5.304
Illoud;52;52150;48.216;5.553
Is-en-Bassigny;52;52140;48.034;5.447
Isômes;52;52190;47.638;5.306
Joinville;52;52300;48.434;5.123
Jonchery;52;52000;48.152;5.074
Juzennecourt;52;52330;48.193;4.985
Lachapelle-en-Blaisy;52;52330;48.208;4.961
Lafauche;52;52700;48.305;5.492
Laferté-sur-Amance;52;52500;47.834;5.696
Laferté-sur-Aube;52;52120;48.094;4.775
Lamancine;52;52310;48.211;5.116
Laneuvelle;52;52400;47.934;5.668
Bayard-sur-Marne;52;52170;48.55;5.069
Laneuville-à-Rémy;52;52220;48.472;4.878
Laneuville-au-Pont;52;52100;48.624;4.864
Langres;52;52200;47.859;5.339
Lanques-sur-Rognon;52;52800;48.088;5.369
Lanty-sur-Aube;52;52120;48.024;4.748
Larivière-Arnoncourt;52;52400;48.024;5.718
Latrecey-Ormoy-sur-Aube;52;52120;47.986;4.843
Lavernoy;52;52140;47.916;5.576
Laville-aux-Bois;52;52000;48.09;5.24
Lavilleneuve;52;52140;48.037;5.516
Lavilleneuve-au-Roi;52;52330;48.163;4.934
Lecey;52;52360;47.864;5.432
Leffonds;52;52210;47.981;5.142
Leschères-sur-le-Blaiseron;52;52110;48.337;5.032
Leuchey;52;52190;47.728;5.215
Leurville;52;52700;48.337;5.38
Levécourt;52;52150;48.136;5.561
Lezéville;52;52230;48.428;5.392
Liffol-le-Petit;52;52700;48.291;5.543
Les Loges;52;52500;47.773;5.485
Longchamp;52;52240;48.126;5.442
Longeau-Percey;52;52250;47.76;5.319
Louvemont;52;52130;48.543;4.892
Louvières;52;52800;48.028;5.284
Luzy-sur-Marne;52;52000;48.057;5.2
Maâtz;52;52500;47.706;5.434
Magneux;52;52130;48.51;5.008
Maisoncelles;52;52240;48.132;5.534
Maizières;52;52300;48.492;5.067
Maizières-sur-Amance;52;52500;47.835;5.608
Malaincourt-sur-Meuse;52;52150;48.155;5.605
Mandres-la-Côte;52;52800;48.069;5.334
Manois;52;52700;48.266;5.375
Marac;52;52260;47.934;5.172
Maranville;52;52370;48.135;4.866
Marbéville;52;52320;48.263;5.022
Marcilly-en-Bassigny;52;52360;47.887;5.548
Mardor;52;52200;47.884;5.21
Mareilles;52;52700;48.174;5.262
Marnay-sur-Marne;52;52800;48.011;5.233
Mathons;52;52300;48.415;5.038
Melay;52;52400;47.893;5.819
Mennouveaux;52;52240;48.103;5.412
Merrey;52;52240;48.053;5.593
Mertrud;52;52110;48.425;4.884
Meures;52;52310;48.188;5.062
Millières;52;52240;48.142;5.424
Mirbel;52;52320;48.29;5.041
Moëslains;52;52100;48.617;4.887
Montcharvot;52;52400;47.9;5.728
Montheries;52;52330;48.18;4.903
La Porte du Der;52;52220;48.488;4.787
Val-de-Meuse;52;52140;48.007;5.534
Montot-sur-Rognon;52;52700;48.285;5.296
Montreuil-sur-Blaise;52;52130;48.476;4.956
Montreuil-sur-Thonnance;52;52230;48.46;5.235
Morancourt;52;52110;48.43;5.003
Morionvilliers;52;52700;48.375;5.411
Mouilleron;52;52160;47.693;5.107
Mussey-sur-Marne;52;52300;48.379;5.127
Narcy;52;52170;48.58;5.099
Neuilly-l'Évêque;52;52360;47.919;5.439
Neuilly-sur-Suize;52;52000;48.038;5.129
Neuvelle-lès-Voisey;52;52400;47.863;5.786
Ninville;52;52800;48.072;5.438
Nogent;52;52800;48.038;5.365
Noidant-Chatenoy;52;52600;47.792;5.378
Noidant-le-Rocheux;52;52200;47.823;5.257
Nomécourt;52;52300;48.437;5.072
Noncourt-sur-le-Rongeant;52;52230;48.417;5.251
Noyers;52;52240;48.061;5.485
Nully;52;52110;48.37;4.815
Occey;52;52190;47.604;5.272
Orbigny-au-Mont;52;52360;47.885;5.462
Orbigny-au-Val;52;52360;47.883;5.422
Orcevaux;52;52250;47.774;5.271
Orges;52;52120;48.078;4.935
Ormancey;52;52200;47.906;5.179
Ormoy-lès-Sexfontaines;52;52310;48.226;5.059
Orquevaux;52;52700;48.311;5.415
Osne-le-Val;52;52300;48.498;5.201
Oudincourt;52;52310;48.225;5.089
Outremécourt;52;52150;48.216;5.691
Ozières;52;52700;48.17;5.472
Le Pailly;52;52600;47.786;5.412
Palaiseul;52;52600;47.767;5.417
Pansey;52;52230;48.477;5.282
Parnoy-en-Bassigny;52;52400;48.025;5.66
Paroy-sur-Saulx;52;52300;48.515;5.248
Peigney;52;52200;47.878;5.376
Perrancey-les-Vieux-Moulins;52;52200;47.857;5.275
Perrogney-les-Fontaines;52;52160;47.805;5.202
Perrusse;52;52240;48.097;5.478
Perthes;52;52100;48.663;4.815
Pierremont-sur-Amance;52;52500;47.804;5.661
Pisseloup;52;52500;47.833;5.74
Planrupt;52;52220;48.513;4.789
Plesnoy;52;52360;47.893;5.492
Poinsenot;52;52160;47.716;5.008
Poinson-lès-Fayl;52;52500;47.75;5.604
Poinson-lès-Grancey;52;52160;47.708;4.979
Poinson-lès-Nogent;52;52800;47.992;5.38
Poiseul;52;52360;47.923;5.491
Poissons;52;52230;48.424;5.216
Pont-la-Ville;52;52120;48.082;4.871
Le Châtelet-sur-Meuse;52;52400;47.974;5.64
Poulangy;52;52800;48.049;5.256
Praslay;52;52160;47.736;5.105
Le Montsaugeonnais;52;52190;47.688;5.292
Pressigny;52;52500;47.747;5.67
Prez-sous-Lafauche;52;52700;48.276;5.503
Rives Dervoises;52;52220;48.489;4.687
Rachecourt-Suzémont;52;52130;48.455;4.97
Rachecourt-sur-Marne;52;52170;48.519;5.092
Rançonnières;52;52140;47.941;5.559
Rangecourt;52;52140;48.043;5.486
Rennepont;52;52370;48.164;4.859
Reynel;52;52700;48.3;5.339
Riaucourt;52;52000;48.173;5.169
Richebourg;52;52120;48.01;5.06
Rimaucourt;52;52700;48.248;5.35
Rivières-le-Bois;52;52600;47.741;5.451
Rivière-les-Fosses;52;52190;47.65;5.227
Rizaucourt-Buchey;52;52330;48.274;4.869
Rochefort-sur-la-Côte;52;52700;48.226;5.212
Roches-sur-Marne;52;52410;48.6;5.012
Rochetaillée;52;52210;47.849;5.12
Rolampont;52;52260;47.951;5.309
Romain-sur-Meuse;52;52150;48.186;5.513
Rouécourt;52;52320;48.329;5.076
Rouelles;52;52160;47.803;5.088
Rougeux;52;52500;47.81;5.573
Rouvres-sur-Aube;52;52160;47.861;4.988
Rouvroy-sur-Marne;52;52300;48.36;5.11
Rupt;52;52300;48.422;5.131
Sailly;52;52230;48.436;5.272
Saint-Blin;52;52700;48.251;5.417
Saint-Broingt-le-Bois;52;52190;47.728;5.419
Saint-Broingt-les-Fosses;52;52190;47.714;5.268
Saint-Ciergues;52;52200;47.881;5.256
Saint-Dizier;52;52100;48.628;4.949
Saints-Geosmes;52;52200;47.828;5.317
Saint-Loup-sur-Aujon;52;52210;47.88;5.079
Saint-Martin-lès-Langres;52;52200;47.897;5.26
Saint-Maurice;52;52200;47.849;5.415
Saint-Thiébault;52;52150;48.2;5.576
Saint-Urbain-Maconcourt;52;52300;48.396;5.196
Saint-Vallier-sur-Marne;52;52200;47.835;5.402
Sarcey;52;52800;48.057;5.298
Sarrey;52;52140;48.002;5.425
Saudron;52;52230;48.495;5.321
Saulles;52;52500;47.701;5.528
Saulxures;52;52140;47.955;5.58
Savigny;52;52500;47.718;5.644
Semilly;52;52700;48.251;5.464
Semoutiers-Montsaon;52;52000;48.064;5.054
Serqueux;52;52400;47.997;5.751
Sexfontaines;52;52330;48.21;5.029
Signéville;52;52700;48.266;5.267
Silvarouvres;52;52120;48.062;4.794
Sommancourt;52;52130;48.504;5.038
Sommerécourt;52;52150;48.224;5.652
Sommevoire;52;52220;48.41;4.833
Soncourt-sur-Marne;52;52320;48.249;5.092
Soulaucourt-sur-Mouzon;52;52150;48.195;5.694
Soyers;52;52400;47.87;5.694
Suzannecourt;52;52300;48.442;5.182
Ternat;52;52210;47.914;5.128
Thilleux;52;52220;48.434;4.791
Thivet;52;52800;47.987;5.3
Thol-lès-Millières;52;52240;48.147;5.479
Thonnance-lès-Joinville;52;52300;48.462;5.187
Thonnance-les-Moulins;52;52230;48.42;5.314
Torcenay;52;52600;47.815;5.469
Tornay;52;52500;47.694;5.599
Treix;52;52000;48.142;5.214
Trémilly;52;52110;48.379;4.775
Troisfontaines-la-Ville;52;52130;48.543;5.008
Vaillant;52;52160;47.715;5.155
Valcourt;52;52100;48.611;4.912
Valleret;52;52130;48.488;5.01
Valleroy;52;52500;47.698;5.66
Varennes-sur-Amance;52;52400;47.896;5.611
Vaudrecourt;52;52150;48.208;5.647
Vaudrémont;52;52330;48.132;4.91
Vauxbons;52;52200;47.882;5.14
Vaux-sur-Blaise;52;52130;48.469;4.968
Vaux-sur-Saint-Urbain;52;52300;48.371;5.208
Vecqueville;52;52300;48.46;5.135
Velles;52;52500;47.834;5.724
Verbiesles;52;52000;48.076;5.188
Verseilles-le-Bas;52;52250;47.761;5.285
Verseilles-le-Haut;52;52250;47.77;5.292
Vesaignes-sous-Lafauche;52;52700;48.285;5.444
Vesaignes-sur-Marne;52;52800;48.0;5.264
Vesvres-sous-Chalancey;52;52190;47.695;5.171
Vicq;52;52400;47.927;5.61
Viéville;52;52310;48.24;5.159
Vignes-la-Côte;52;52700;48.272;5.312
Vignory;52;52320;48.276;5.09
Villars-en-Azois;52;52120;48.07;4.719
Villars-Santenoge;52;52160;47.744;4.999
Ville-en-Blaisois;52;52130;48.441;4.952
Villegusien-le-Lac;52;52190;47.731;5.313
Villiers-en-Lieu;52;52100;48.668;4.906
Villiers-le-Sec;52;52000;48.102;5.072
Villiers-lès-Aprey;52;52190;47.752;5.22
Villiers-sur-Suize;52;52210;47.978;5.196
Violot;52;52600;47.759;5.444
Vitry-en-Montagne;52;52160;47.826;5.093
Vitry-lès-Nogent;52;52800;47.987;5.344
Vivey;52;52160;47.737;5.064
Voillecomte;52;52130;48.502;4.863
Voisey;52;52400;47.879;5.764
Voisines;52;52200;47.857;5.181
Voncourt;52;52500;47.717;5.673
Vouécourt;52;52320;48.263;5.158
Vraincourt;52;52310;48.232;5.12
Vroncourt-la-Côte;52;52240;48.146;5.513
Wassy;52;52130;48.5;4.931
Ahuillé;53;53940;48.024;-0.873
Alexain;53;53240;48.232;-0.736
Ambrières-les-Vallées;53;53300;48.423;-0.624
Andouillé;53;53240;48.177;-0.793
Argentré;53;53210;48.091;-0.632
Aron;53;53440;48.304;-0.55
Arquenay;53;53170;47.986;-0.588
Assé-le-Bérenger;53;53600;48.156;-0.319
Astillé;53;53230;47.962;-0.846
Athée;53;53400;47.882;-0.937
Averton;53;53700;48.355;-0.21
La Baconnière;53;53240;48.175;-0.9
Bais;53;53160;48.253;-0.357
Val-du-Maine;53;53340;47.937;-0.416
Ballots;53;53350;47.904;-1.059
Bannes;53;53340;47.985;-0.351
La Bazoge-Montpinçon;53;53440;48.271;-0.584
La Bazouge-de-Chemeré;53;53170;48.007;-0.505
La Bazouge-des-Alleux;53;53470;48.186;-0.601
Bazougers;53;53170;48.026;-0.593
Beaulieu-sur-Oudon;53;53320;47.992;-0.988
Beaumont-Pied-de-Bœuf;53;53290;47.908;-0.441
Belgeard;53;53440;48.252;-0.56
Bierné-les-Villages;53;53290;47.807;-0.533
Le Bignon-du-Maine;53;53170;47.951;-0.626
La Bigottière;53;53240;48.223;-0.796
La Boissière;53;53800;47.772;-0.979
Bonchamp-lès-Laval;53;53960;48.068;-0.698
Bouchamps-lès-Craon;53;53800;47.806;-0.985
Bouère;53;53290;47.861;-0.485
Bouessay;53;53290;47.872;-0.393
Boulay-les-Ifs;53;53370;48.426;-0.139
Le Bourgneuf-la-Forêt;53;53410;48.164;-0.978
Bourgon;53;53410;48.16;-1.045
Brains-sur-les-Marches;53;53350;47.884;-1.176
Brecé;53;53120;48.39;-0.771
Brée;53;53150;48.156;-0.518
La Brûlatte;53;53410;48.09;-0.973
Le Buret;53;53170;47.919;-0.501
Carelles;53;53120;48.389;-0.9
Chailland;53;53420;48.232;-0.869
Châlons-du-Maine;53;53470;48.16;-0.646
Champéon;53;53640;48.356;-0.513
Champfrémont;53;53370;48.433;-0.104
Champgenéteux;53;53160;48.294;-0.376
Changé;53;53810;48.108;-0.8
Chantrigné;53;53300;48.413;-0.56
La Chapelle-Anthenaise;53;53950;48.132;-0.66
La Chapelle-au-Riboul;53;53440;48.316;-0.433
La Chapelle-Craonnaise;53;53230;47.902;-0.908
La Chapelle-Rainsouin;53;53150;48.097;-0.528
Charchigné;53;53250;48.414;-0.407
Château-Gontier-sur-Mayenne;53;53200;47.829;-0.739
Châtelain;53;53200;47.807;-0.596
Châtillon-sur-Colmont;53;53100;48.336;-0.758
Chemazé;53;53200;47.778;-0.766
Chémeré-le-Roi;53;53340;47.974;-0.446
Chérancé;53;53400;47.801;-0.927
Chevaigné-du-Maine;53;53250;48.438;-0.401
Colombiers-du-Plessis;53;53120;48.388;-0.847
Commer;53;53470;48.235;-0.62
